State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Tamil Nadu,Namakkal,Paramathivelur(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,16-05-2026,3000,3500,3250
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Tapioca,Tapioca,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Coconut,Coconut,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Krishnagiri,Denkanikottai(Uzhavar Sandhai ),Tomato,Deshi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Jack Fruit(Ripe),Jack Fruit,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,16-05-2026,3000,3500,3250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Carrot,Pusakesar,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Tomato,Local,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Udumalpet APMC,Sweet Corn ,Sweet Corn ,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Nagapattinam,Mayiladuthurai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Banana,Other,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Potato,Other,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Tomato,Deshi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Uttar Pradesh,Kushinagar,Kushinagar APMC,Gur(Jaggery),Other,FAQ,16-05-2026,3250,3250,3250
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Potato,Other,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Karur,Gandhigramam(Uzhavar Sandhai),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Pudukkottai,Gandarvakottai(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Thammampatti (Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Brinjal,Round,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,3000,3500,3250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ),Jack Fruit(Ripe),Jack Fruit,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ),Sweet Corn ,Sweet Corn ,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ),Brinjal,Round,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Tomato,Local,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Udumalpet APMC,Cluster beans,Cluster Beans,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Udumalpet APMC,Banana - Green,Banana - Green,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,Cluster beans,Cluster Beans,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Thiruchirappalli,Thuraiyur APMC,Mint(Pudina),Mint(Pudina),Local,16-05-2026,3000,3500,3250
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Brinjal,Round,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Potato,Other,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Pollachi(Uzhavar Sandhai ),Tomato,Deshi,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Potato,Red Nanital,Local,16-05-2026,3000,3500,3250
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Drumstick,Drumstick,Local,16-05-2026,3000,3500,3250
Manipur,Imphal East,Lamlong Bazaar APMC,Onion,Onion,FAQ,16-05-2026,3000,3500,3250
Kerala,Ernakulam,Thrippunithura APMC,Pumpkin,Pumpkin,Medium,16-05-2026,3000,4000,3200
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,16-05-2026,3200,3200,3200
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Brinjal,Round,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,16-05-2026,3200,3200,3200
Punjab,Ludhiana,Sahnewal APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,16-05-2026,3200,3200,3200
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Mango(Raw-Ripe),Mango - Raw-Ripe,Local,16-05-2026,3200,3200,3200
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,3000,3400,3200
Himachal Pradesh,Kangra,SMY Palampur,Beetroot,Beetroot,FAQ,16-05-2026,3000,3500,3200
Tamil Nadu,Sivaganga,Sivagangai (Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Cauliflower,Ranchi,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,16-05-2026,3000,3400,3200
Tripura,North Tripura,Dasda APMC,Brinjal,Round/Long,FAQ,16-05-2026,3100,3300,3200
Tamil Nadu,Erode,Gobichettipalayam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,16-05-2026,3000,3400,3200
Uttarakhand,Haridwar,Haridwar Union APMC,Mango,Other,Grade C,16-05-2026,2500,4500,3200
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,16-05-2026,3200,3200,3200
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Cabbage,Cabbage,Local,16-05-2026,3000,3400,3200
Kerala,Kozhikode(Calicut),Kallachi APMC,Cabbage,Cabbage,FAQ,16-05-2026,3000,3400,3200
Kerala,Thiruvananthapuram,Parassala APMC,Tomato,Tomato,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ),Potato,Red Nanital,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,16-05-2026,2400,4000,3200
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Sivaganga,Singampunari(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Beetroot,Beetroot,Local,16-05-2026,3200,3200,3200
Haryana,Sonipat,Ganaur APMC,Green Chilli,Green Chilly,Medium,16-05-2026,3000,3500,3200
Tamil Nadu,Coimbatore,Udumalpet APMC,Raddish,Raddish,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Ariyalur,Ariyalur(Uzhavar Sandhai),Amaranthus,Amaranthus,Local,16-05-2026,3000,3400,3200
Himachal Pradesh,Kangra,SMY Jaisinghpur,Green Chilli,Green Chilly,FAQ,16-05-2026,2800,3500,3200
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,16-05-2026,3000,3400,3200
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3400,3200
Himachal Pradesh,Kangra,SMY Palampur,Sponge gourd,Other,FAQ,16-05-2026,3000,3500,3200
Kerala,Ernakulam,Thrippunithura APMC,Tapioca,Tapioca,Medium,16-05-2026,3000,3500,3200
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ),Beetroot,Beetroot,Local,16-05-2026,3200,3200,3200
Assam,Sonitpur,Dhekiajuli APMC,Cauliflower,Other,FAQ,16-05-2026,3000,3200,3200
Haryana,Sonipat,Ganaur APMC,Yam(Ratalu),Yam (Ratalu),Medium,16-05-2026,3000,3500,3200
Himachal Pradesh,Kangra,SMY Palampur,Coriander(Leaves),Coriander,FAQ,16-05-2026,3000,3500,3200
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Onion,Bellary,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Tomato,Deshi,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Onion,Bellary,Local,16-05-2026,3100,3200,3150
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Brinjal,Other,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Karur,Velayuthampalayam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,2800,3500,3150
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Chikoos(Sapota),Sapota,Local,16-05-2026,2800,3500,3150
Chattisgarh,Dantewada,Gidam APMC,Tamarind Fruit,With Seed 1Variety,Non-FAQ,16-05-2026,3000,3200,3100
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Brinjal,Other,Local,16-05-2026,3000,3200,3100
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Tomato,Local,Local,16-05-2026,3000,3200,3100
Tamil Nadu,Krishnagiri,Krishnagiri(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,16-05-2026,3000,3200,3100
Tamil Nadu,Coimbatore,Vadavalli(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,3000,3200,3100
Odisha,Kalahandi,Junagarh APMC,Tomato,Other,Grade B,16-05-2026,2900,3300,3100
Tamil Nadu,Sivaganga,Devakottai (Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,2800,3400,3100
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,3000,3200,3100
Uttar Pradesh,Hamirpur,Raath APMC,Peas(Dry),Other,FAQ,16-05-2026,3100,3100,3100
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,3000,3200,3100
Uttar Pradesh,Bulandshahar,Gulavati APMC,Bhindi(Ladies Finger),Bhindi,FAQ,16-05-2026,3000,3200,3100
Chattisgarh,Dantewada,Gidam APMC,Mahua,Mahua,Non-FAQ,16-05-2026,3000,3200,3100
Odisha,Kalahandi,Kalahandi(Dharamagarh) APMC,Tomato,Other,Grade B,16-05-2026,2900,3300,3100
Tamil Nadu,Thanjavur,Kumbakonam (Uzhavar Sandhai ),Brinjal,Round,Local,16-05-2026,2400,3600,3000
Tamil Nadu,Cuddalore,Vadalur(Uzhavar Sandhai ),Cabbage,Cabbage,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Cuddalore,Vadalur(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Karur,Kulithalai(Uzhavar Sandhai ),Brinjal,Other,Local,16-05-2026,2800,3200,3000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,2800,3200,3000
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ),Drumstick,Drumstick,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Theni(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ),Brinjal,Round,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Brinjal,Round,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Tomato,Local,Local,16-05-2026,2800,3200,3000
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ),Tomato,Deshi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ),Beetroot,Beetroot,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,3000,3000,3000
Punjab,Ludhiana,Ludhiana APMC,Mousambi(Sweet Lime),Other,Medium,16-05-2026,1500,5000,3000
Himachal Pradesh,Kangra,SMY Jaisinghpur,Carrot,Carrot,FAQ,16-05-2026,2800,3200,3000
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur APMC,Cabbage,Cabbage,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur APMC,Sweet Corn ,Sweet Corn ,Local,16-05-2026,3000,3000,3000
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Bitter gourd,Bitter Gourd,FAQ,16-05-2026,3000,3000,3000
Kerala,Kollam,Chathanoor APMC,Onion,Other,FAQ,16-05-2026,2800,3200,3000
Kerala,Ernakulam,Perumbavoor APMC,Snakeguard,Snakeguard,Large,16-05-2026,2500,3500,3000
Kerala,Ernakulam,Perumbavoor APMC,Banana,Palayamthodan,Medium,16-05-2026,2500,3500,3000
Tamil Nadu,Villupuram,Ulundurpettai APMC,Cluster beans,Cluster Beans,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Villupuram,Ulundurpettai APMC,Mint(Pudina),Mint(Pudina),Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Perampet(Uzhavar Sandhai),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Katpadi (Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Cuddalore,Vadalur(Uzhavar Sandhai ),Papaya,Papaya,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Cuddalore,Vadalur(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,16-05-2026,3000,3000,3000
Uttarakhand,Haridwar,Roorkee APMC,Onion,Other,Medium,16-05-2026,2000,4000,3000
Tamil Nadu,Madurai,Anna nagar(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,2800,3200,3000
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,2800,3200,3000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,16-05-2026,2500,3500,3000
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,16-05-2026,2500,3500,3000
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ),Onion Green,Onion Green,Local,16-05-2026,2000,4000,3000
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Kambam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,16-05-2026,3000,3000,3000
Punjab,Ludhiana,Sahnewal APMC,Bhindi(Ladies Finger),Bhindi,FAQ,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Potato,Red Nanital,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Raddish,Raddish,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ),Lime,Lime,Local,16-05-2026,3000,3000,3000
Andaman and Nicobar,North and Middle Andaman ,Diglipur APMC,Bhindi(Ladies Finger),Other,FAQ,16-05-2026,2000,4000,3000
Madhya Pradesh,Shivpuri,Shivpuri(F&V) APMC,Bitter gourd,Other,Grade B,16-05-2026,3000,3000,3000
Tamil Nadu,Coimbatore,Singanallur(Uzhavar Sandhai ),Tapioca,Tapioca,Local,16-05-2026,2800,3200,3000
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Onion,Bellary,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Ranipet,Arcot(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur APMC,Papaya,Papaya,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Vellore,Thirupathur APMC,Tender Coconut,Tender Coconut,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Krishnagiri,Kaveripattinam(Uzhavar Sandhai ),Potato,Red Nanital,Local,16-05-2026,3000,3000,3000
Nagaland,Dimapur,Dimapur APMC,Leafy Vegetable,Leafy Vegetables,Local,16-05-2026,2500,3500,3000
Kerala,Ernakulam,Perumbavoor APMC,Cucumbar(Kheera),Cucumbar,Medium,16-05-2026,2500,3300,3000
Kerala,Thiruvananthapuram,Parassala APMC,Cabbage,Cabbage,Local,16-05-2026,2800,3200,3000
Tamil Nadu,Villupuram,Ulundurpettai APMC,Potato,Red Nanital,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Villupuram,Ulundurpettai APMC,Banana - Green,Banana - Green,Local,16-05-2026,3000,3000,3000
Tamil Nadu,Villupuram,Ulundurpettai APMC,Yam(Ratalu),Yam (Ratalu),Local,16-05-2026,3000,3000,3000
